region	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Asia	Asia	Asia	Asia	Asia	Asia	Asia	Asia	America	America	America	America	America	America	America	America	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Other	Other	Other	Other	Other	Other	Other	Other
Respiratory effects on humans caused by organic substances (H.A) | ECOINDICATOR 99 (H.A) | Respiratory effects on humans caused by organic substances (H.A)	64.8385572491	509.870160493	1035.86803956	10.2619628135	1.3013191587	34.7479712049	53.2381997018	92.1596842926	86.1457157042	512.335679665	1845.35374938	16.5981304043	0.645812897321	29.5227319995	60.9589184468	83.5670766598	165.058969578	524.284155213	1319.45373426	10.4618279627	0.840775803289	16.0726028989	37.5499385963	36.4729638738	19.1177988854	59.2322772183	98.9874978054	0.179873610768	0.0255013966117	7.56378641146	4.40194055063	6.63944845129	27.1627390043	429.318808515	277.333438174	3.51679185573	0.0991781139552	24.5808475031	5.76136786053	15.0335386554	127.995905056	1400.70702469	1393.4510959	23.5115465949	0.621398561984	51.186671374	98.2446452375	68.0000493156
Respiratory effects on humans caused by inorganic substances (H.A) | ECOINDICATOR 99 (H.A) | Respiratory effects on humans caused by inorganic substances (H.A)	987501606.271	1076550653.87	134085226464	226521850.028	61734352.9538	1384708560.03	11079867128.8	1011505561.64	176104249.221	790602408.697	234928079099	310112326.917	21814024.6942	126670636.594	8420731227.61	406009160.815	300191559.647	1462294337.96	88813581093.6	119775960.885	8861089.82038	187102252.205	1472695688.8	160282672.091	25577230.6664	15792458.2766	1616913628.63	472745.946713	26054.6696137	14170556.2936	76482780.819	10606014.1091	66823579.138	4135021318.46	53194825116	102382198.274	8656570.4226	163591924.209	293831961.286	208392347.609	284507963.448	8829852146.16	254427890078	1153619362.55	63162767.9854	730596693.511	7873694488.22	483022882.963
Damages to human health caused by climate change (H.A) | ECOINDICATOR 99 (H.A) | Damages to human health caused by climate change (H.A)	23343.8673804	34080.3209517	60060.4487154	4969.97600425	1604.25842413	5153.67313258	17611.8329979	11645.3181214	61100.1030925	51819.9102298	281124.371959	18181.2545846	4728.26909509	1974.1757261	12227.5224384	8456.77263284	60610.1010922	29131.5574399	46631.3939426	6657.9410048	807.087404451	1483.8287919	6958.16187889	4248.91916627	9387.08300162	10579.1426454	3869.58569435	375.724206461	174.023360935	619.894144575	952.221229517	538.938022029	42221.0869817	35299.90221	17761.6541827	2517.98906935	45.5182079705	1614.6736646	1453.58099494	4369.2090817	70700.3343021	101278.045112	125192.094938	37806.9254497	536.752653404	7420.01534455	21474.2378722	9266.86503209
Damage to Ecosystem Quality caused by ecotoxic emissions (H.A) | ECOINDICATOR 99 (H.A) | Damage to Ecosystem Quality caused by ecotoxic emissions (H.A)	987495513.433	1076539090.32	134086520463	226521221.137	61734566.7063	1384716208.28	11079811855.5	1011498788.45	176075413.931	790289693.74	234932170501	310106898.472	21814070.3949	126651222.41	8420682807.58	405993979.538	300158969.896	1462254042.04	88814830801.5	119774573.694	8860967.72527	187101570.612	1472686667.05	160281499.09	25573084.8385	15784916.3335	1616934608.37	472729.909872	26053.9699354	14170171.9507	76481930.5345	10606004.1341	66819350.3801	4135012292.07	53195578772.9	102382096.534	8656645.86973	163586924.814	293830503.133	208388925.359	284471210.875	8829779525.13	254431433016	1153611991.73	63163305.0436	730591340.435	7873646194.49	483018158.016
Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (H.A) | ECOINDICATOR 99 (H.A) | Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (H.A)	24627935733.1	1309926481.48	6645579141.7	305329029.416	61621276.1788	414582917.793	5197945817.73	549180170.05	44214612164.5	2600255769.96	29792858825.7	996885681.366	66109564.4039	197719190.648	4266706400.23	152960412.459	48898033130.2	1080848193.25	7882453581.75	389844380.974	34494829.7813	174593588.611	1306009188.65	208123589.244	5202166463.73	121442387.364	582867199.018	13253780.9101	2052885.68653	50646568.3901	145471509.006	33972620.5015	20668370816.1	1217458515.1	5173243760.81	218511286.725	10130882.6039	388372384.861	265910401.111	418145459.61	101771873214	3917360347.27	67163718622.8	2377384037.48	71400270.7317	882503112.864	5195764847.1	11170601282.7
Carcinogenic effects on humans (E.E) | ECOINDICATOR 99 (E.E) | Carcinogenic effects on humans (E.E)	2902.73781736	2124.81597665	162831.377769	350.961760755	75.5166216427	2958.48875516	118954.912818	4942.23588109	1601.27611594	2140.17686279	353947.370198	712.955934489	21.3511851834	169.645356435	92195.9311011	1211.08049264	2386.04625862	1739.66181265	104301.916682	309.377373944	18.283684575	534.723927146	15687.0322024	431.297001653	289.101647002	40.1244844584	1802.93788819	1.10094205851	0.0395476911651	25.4411459638	766.525302633	22.9330227031	277.470287106	4921.05445457	61183.4199443	195.951411506	10.3481383698	213.517933504	2789.6160326	314.282942707	1781.52897988	10656.7801917	293853.124602	3224.46554299	105.965255242	1388.51391293	83808.3803524	1082.95478713
Respiratory effects on humans caused by organic substances (E.E) | ECOINDICATOR 99 (E.E) | Respiratory effects on humans caused by organic substances (E.E)	15547.6227393	27515.5406222	384696.520963	2559.1614289	580.157992817	7540.46786987	58283.0834639	15194.5362657	29136.1102644	347432.997383	1783049.2572	5755.76321163	190.192578462	20602.2784301	48489.0336704	16356.500003	33340.2650467	64278.9941081	298269.418778	1874.57770987	242.23698219	3028.99346659	9305.33347325	2325.54431619	4184.64431588	7624.84716213	17414.5872495	16.4491258579	0.725633617699	558.635752772	854.780730644	211.193705209	4984.81417328	78617.2606736	147302.860937	1021.18455631	61.4279640782	7399.72301116	2114.5259669	6371.85853815	37254.8992876	216571.164615	750269.937239	9875.8709818	426.845242384	14580.7739215	49683.7980775	10291.3588622
Respiratory effects on humans caused by inorganic substances (E.E) | ECOINDICATOR 99 (E.E) | Respiratory effects on humans caused by inorganic substances (E.E)	145588.640009	24796.8613066	136960.631411	5150.36847768	994.121538274	7128.7489465	96118.4545789	10053.3946175	261504.931836	78219.1340127	722021.873901	17566.9508187	1071.83616819	3824.76569098	77978.7265007	3962.8533495	290614.201674	21638.1302688	164518.851755	7620.69529278	695.848338975	2730.43323833	22304.08572	2650.67370357	30620.446188	2244.99445129	16434.6732319	218.544969857	33.769742919	949.592539449	2316.00836801	377.098958366	116155.086663	35760.2301659	87594.210054	3772.91589604	127.509542542	4097.85732034	4199.12043379	3600.43258572	581131.382715	81700.4004011	644117.200148	52865.0520858	825.877281104	14491.0773568	91373.860807	65672.5675523
Damages to human health caused by climate change (E.E) | ECOINDICATOR 99 (E.E) | Damages to human health caused by climate change (E.E)	23343.8673804	34080.3209517	60060.4487154	4969.97600425	1604.25842413	5153.67313258	17611.8329979	11645.3181214	61100.1030925	51819.9102298	281124.371959	18181.2545846	4728.26909509	1974.1757261	12227.5224384	8456.77263284	60610.1010922	29131.5574399	46631.3939426	6657.9410048	807.087404451	1483.8287919	6958.16187889	4248.91916627	9387.08300162	10579.1426454	3869.58569435	375.724206461	174.023360935	619.894144575	952.221229517	538.938022029	42221.0869817	35299.90221	17761.6541827	2517.98906935	45.5182079705	1614.6736646	1453.58099494	4369.2090817	70700.3343021	101278.045112	125192.094938	37806.9254497	536.752653404	7420.01534455	21474.2378722	9266.86503209
Damage to Ecosystem Quality caused by ecotoxic emissions (E.E)) | ECOINDICATOR 99 (E.E) | Damage to Ecosystem Quality caused by ecotoxic emissions (E.E))	987495513.433	1076539090.32	134086520463	226521221.137	61734566.7063	1384716208.28	11079811855.5	1011498788.45	176075413.931	790289693.74	234932170501	310106898.472	21814070.3949	126651222.41	8420682807.58	405993979.538	300158969.896	1462254042.04	88814830801.5	119774573.694	8860967.72527	187101570.612	1472686667.05	160281499.09	25573084.8385	15784916.3335	1616934608.37	472729.909872	26053.9699354	14170171.9507	76481930.5345	10606004.1341	66819350.3801	4135012292.07	53195578772.9	102382096.534	8656645.86973	163586924.814	293830503.133	208388925.359	284471210.875	8829779525.13	254431433016	1153611991.73	63163305.0436	730591340.435	7873646194.49	483018158.016
Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (E.E) | ECOINDICATOR 99 (E.E) | Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (E.E)	24627935733.1	1309926481.48	6645579141.7	305329029.416	61621276.1788	414582917.793	5197945817.73	549180170.05	44214612164.5	2600255769.96	29792858825.7	996885681.366	66109564.4039	197719190.648	4266706400.23	152960412.459	48898033130.2	1080848193.25	7882453581.75	389844380.974	34494829.7813	174593588.611	1306009188.65	208123589.244	5202166463.73	121442387.364	582867199.018	13253780.9101	2052885.68653	50646568.3901	145471509.006	33972620.5015	20668370816.1	1217458515.1	5173243760.81	218511286.725	10130882.6039	388372384.861	265910401.111	418145459.61	101771873214	3917360347.27	67163718622.8	2377384037.48	71400270.7317	882503112.864	5195764847.1	11170601282.7
Carcinogenic effects on humans (I.I) | ECOINDICATOR 99 (I.I) | Carcinogenic effects on humans (I.I)	167.058868867	277.715774434	17090.1717188	57.7346621135	8.29587982644	253.658232344	7092.08353641	373.717302257	13.4493188717	407.877289497	48609.6283593	189.921553278	2.19071737572	22.7623406859	5481.79770095	312.496563027	30.1145993846	210.142924269	11861.4195837	71.7945565795	2.36319909156	46.8335766063	941.961098469	86.9988780049	1.53223745743	9.80760951383	205.218051565	0.201644406509	0.00511386035084	3.22856282795	45.8922882766	2.4815132636	6.72990808771	575.520043526	6880.66632438	41.1908064336	1.20813770498	26.7303348644	171.347127386	42.0172184298	26.2841636541	1345.18542154	33269.7862683	840.161702479	12.1023655393	197.811392379	5019.04072493	153.08834586
Respiratory effects on humans caused by organic substances (I.I) | ECOINDICATOR 99 (I.I) | Respiratory effects on humans caused by organic substances (I.I)	85.6704256084	512.160227456	967.43777124	9.77346148863	1.25485280378	33.0662055187	49.7676340586	97.8779062455	156.180524362	549.716561057	1719.48853619	15.7878288106	0.683554409124	27.559847005	56.7580361297	91.9922794625	232.552085456	525.966520044	1232.48457533	9.85185155279	0.790976361629	15.0601566401	34.949877354	39.7509079114	30.0110837249	77.010162241	92.174835095	0.170554093069	0.0241303791489	7.07087395754	4.10847761442	7.19604332046	84.8197114141	477.815143939	272.046769411	3.63788807319	0.126161028109	24.053125649	5.95971501767	23.0865814316	223.375883391	1472.35651286	1339.2202256	22.6486793349	0.697271841775	48.7353929012	91.6083096034	75.7141069609
Respiratory effects on humans caused by inorganic substances (I.I) | ECOINDICATOR 99 (I.I) | Respiratory effects on humans caused by inorganic substances (I.I)	89737.7203256	25528.6211016	318029.812249	2525.10512958	508.110744283	6707.12084594	59111.6193766	13702.5248087	162901.317447	290803.028535	1559462.75647	6666.50316583	196.456994883	15806.7285021	47982.3586887	13461.0357993	178597.996118	51549.6853208	279167.20867	3208.13725071	403.472174522	2967.14185693	9168.45119373	2424.20524878	19514.9171776	5897.72275425	20555.235523	27.2150496237	2.76850122103	609.614866538	793.658222261	283.34173384	70791.212745	75277.109406	148965.125315	1926.02044473	87.3919503726	6843.59529431	2253.26653454	6491.47026195	354458.09186	182473.96581	861359.956431	25951.4699197	639.411559478	15651.8178968	48564.9894391	44810.9243721
Damages to human health caused by climate change (I.I) | ECOINDICATOR 99 (I.I) | Damages to human health caused by climate change (I.I)	22864.6139007	33144.4619607	57307.2723142	4737.95578575	1528.73076335	4923.17159703	16780.3069338	11310.6863229	60006.1845071	50660.6467915	267846.442482	17322.8399931	4504.61117707	1882.4868485	11648.4483976	8307.14951905	59542.6580397	28429.2355609	44540.6554972	6343.84396196	768.975775047	1415.94994661	6630.48342953	4154.85193508	9232.86878011	10461.8962785	3689.41716809	357.902235633	165.7449648	591.201145665	907.571839871	531.644899135	41617.1879023	35009.003225	17218.1068997	2405.67436199	44.0446119498	1564.34730556	1396.06434498	4329.14011626	69586.1088835	99458.6198081	120083.205822	36023.5246649	513.748319107	7090.92806912	20461.221406	9051.70446547
Damage to Ecosystem Quality caused by ecotoxic emissions (I.I) | ECOINDICATOR 99 (I.I) | Damage to Ecosystem Quality caused by ecotoxic emissions (I.I)	138733729.231	113952675.95	12835837758	26044021.2889	6707326.96858	150407149.532	1635411239.74	124718534.139	75818053.4721	120693631.257	28727302236.5	45200899.5105	2655469.80864	18983299.3756	1252065534.95	55089387.7841	113047508.688	196782692.311	11677279721.5	16990341.4718	1207098.62559	25866477.6441	218969763.068	21738839.1237	12836127.2511	2351067.80048	144780931.914	84341.5857354	5403.66363357	1743996.14017	11507323.9583	1124726.7348	16677179.9116	552328247.936	7101377881.45	14114415.8759	1168028.37342	22419614.713	42854842.3943	27591955.1518	96482179.7244	1183067553.23	33966173020.9	161629855.523	8487277.29061	99255630.8439	1170692098.96	66572215.8137
Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I) | ECOINDICATOR 99 (I.I) | Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I)	24627935733.1	1309926481.48	6645579141.7	305329029.416	61621276.1788	414582917.793	5197945817.73	549180170.05	44214612164.5	2600255769.96	29792858825.7	996885681.366	66109564.4039	197719190.648	4266706400.23	152960412.459	48898033130.2	1080848193.25	7882453581.75	389844380.974	34494829.7813	174593588.611	1306009188.65	208123589.244	5202166463.73	121442387.364	582867199.018	13253780.9101	2052885.68653	50646568.3901	145471509.006	33972620.5015	20668370816.1	1217458515.1	5173243760.81	218511286.725	10130882.6039	388372384.861	265910401.111	418145459.61	101771873214	3917360347.27	67163718622.8	2377384037.48	71400270.7317	882503112.864	5195764847.1	11170601282.7
Unused Domestic Extraction	131506.477691	1517961.92441	0	0	0	0	0	0	300110.637638	1963825.31157	0	0	0	0	0	0	278967.073074	2172033.56077	0	0	0	0	0	0	12649.983066	3974253.76535	0	0	0	0	0	0	159467.784697	1693935.06422	0	0	0	0	0	0	253410.363423	1349884.14796	0	0	0	0	0	0
Water Consumption Green - Agriculture	125616.852849	0	0	0	0	0	0	0	393603.113081	0	0	0	0	0	0	0	362537.472639	0	0	0	0	0	0	0	30706.8452473	0	0	0	0	0	0	0	333705.128548	0	0	0	0	0	0	0	444490.734374	0	0	0	0	0	0	0
Water Consumption Blue - Agriculture	6474.60076057	0	0	0	0	0	0	0	76378.6260938	0	0	0	0	0	0	0	31446.596893	0	0	0	0	0	0	0	3646.85216575	0	0	0	0	0	0	0	14047.7115241	0	0	0	0	0	0	0	136319.096529	0	0	0	0	0	0	0
Water Consumption Blue - Livestock	598.928420054	0	0	0	0	0	0	0	1582.06747948	0	0	0	0	0	0	0	1809.34720424	0	0	0	0	0	0	0	242.2170553	0	0	0	0	0	0	0	1254.246636	0	0	0	0	0	0	0	1547.59117176	0	0	0	0	0	0	0
Water Consumption Blue - Manufacturing	0	0	1773.8528167	0	0	0	0	0	0	0	14398.1823909	0	0	0	0	0	0	0	870.193082019	0	0	0	0	0	0	0	17.2161003208	0	0	0	0	0	0	0	1687.08385597	0	0	0	0	0	0	0	3265.84201526	0	0	0	0	0
Water Consumption Blue - Electricity	0	0	0	186.096871182	0	0	0	0	0	0	0	56.274366647	0	0	0	0	0	0	0	96.5957227958	0	0	0	0	0	0	0	0.617829611732	0	0	0	0	0	0	0	0.479681825377	0	0	0	0	0	0	0	242.325496182	0	0	0	0
Water Consumption Blue - Domestic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Water Consumption Blue - Total	7073.52918062	0	1773.8528167	186.096871182	0	0	0	0	77960.6935733	0	14398.1823909	56.274366647	0	0	0	0	33255.9440972	0	870.193082019	96.5957227958	0	0	0	0	3889.06922105	0	17.2161003208	0.617829611732	0	0	0	0	15301.9581601	0	1687.08385597	0.479681825377	0	0	0	0	137866.687701	0	3265.84201526	242.325496182	0	0	0	0
Water Withdrawal Blue - Manufacturing	0	0	9762.12015594	0	0	0	0	0	0	0	48538.9054143	0	0	0	0	0	0	0	7137.61216486	0	0	0	0	0	0	0	198.860549561	0	0	0	0	0	0	0	4412.19679552	0	0	0	0	0	0	0	25785.3245861	0	0	0	0	0
Water Withdrawal Blue - Electricity	0	0	0	6701.62191445	0	0	0	0	0	0	0	3937.32847762	0	0	0	0	0	0	0	4406.54791611	0	0	0	0	0	0	0	1.18879791137	0	0	0	0	0	0	0	0.559628796274	0	0	0	0	0	0	0	25106.6658694	0	0	0	0
Water Withdrawal Blue - Domestic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Water Withdrawal Blue - Total	0	0	9762.12015594	6701.62191445	0	0	0	0	0	0	48538.9054143	3937.32847762	0	0	0	0	0	0	7137.61216486	4406.54791611	0	0	0	0	0	0	198.860549561	1.18879791137	0	0	0	0	0	0	4412.19679552	0.559628796274	0	0	0	0	0	0	25785.3245861	25106.6658694	0	0	0	0
Carbon dioxide (CO2) IPCC categories 1 to 4 and 6 to 7 (excl land use, land use change and forestry)	19450.0816968	92375.0921728	272548.315682	23120.2406424	7542.22318715	22855.0081451	82796.7835974	32984.6252246	35460.6554972	114584.989148	1323006.69257	85676.8688504	22360.5460136	9117.38673592	57644.9509121	14850.4024142	40636.4402973	69730.9549148	205147.006243	31295.9541276	3786.74062488	6677.89138498	32308.4070929	8948.87322913	3393.3765189	11697.2790423	17783.1870979	1780.47601493	827.684130691	2847.46506459	4400.86386582	675.098324717	4752.95228845	28606.3830613	46322.9472375	11061.0074604	132.554251395	4189.85453332	5584.43099975	2847.34559125	47000.6620172	181175.90781	498287.147607	177873.06577	2230.84924821	32283.5773057	100558.074572	20684.8911259
Methane (CH4) IPCC categories 1 to 4 and 6 to 7 (excl land use, land use change and forestry)	2274.04609722	3205.56300737	373.573065568	19.6422133236	3.79667277603	64.3162974139	23.0113517565	1025.61358429	6762.25322062	6168.44402253	331.538174137	29.979365578	6.98741438199	9.50880580139	7.16736438864	1201.76578826	6974.06264925	3239.22389347	497.905106645	10.6426199253	0.814467818409	10.2822200879	3.45819207113	491.69739601	1088.33134144	1843.92054744	12.9723406884	0.279650887191	0.0354663434025	3.29498101016	1.39329390728	86.252738555	5283.45570488	6613.27764377	1232.96278436	31.72471154	2.92424837348	104.860294031	51.3310047991	771.206630865	9091.54446038	14297.870476	3731.49884564	67.5596113307	10.3763128057	99.0112462052	23.0429935158	1053.43191814
Nitrous Oxide (N2O) IPCC categories 1 to 4 and 6 to 7 (excl land use, land use change and forestry)	0.738310145922	1.19383525222	3.84924540479	0.340840309379	0.0374997302439	0.504983973918	1.66313915282	0.670782360045	1.35096200883	2.56781552345	13.4316500937	0.811620019941	0.0262286225205	0.238784873708	1.31226584021	0.240353878106	2.82562496813	0.752739085897	8.20328389548	0.479836608414	0.0906086801789	0.154486923152	2.21350086732	0.163055520844	0.170484685077	0.13610589681	0.582114131416	0.00860504279605	0.000777414187353	0.0843536271742	0.275695599229	0.0195366805362	0.2523699144	0.25075178499	1.3911150209	0.0787049908234	0.00275067983994	0.24276749873	0.213801254084	0.0694962940376	1.68437288269	1.57163269266	6.87044191408	1.17935236293	0.0175306803597	0.55625794064	3.4858125385	0.31300609523
Carbon dioxide (CO2) CO2EQ IPCC categories 1 to 4 and 6 to 7 (excl land use, land use change and forestry)	19450.0816968	92375.0921728	272548.315682	23120.2406424	7542.22318715	22855.0081451	82796.7835974	32984.6252246	35460.6554972	114584.989148	1323006.69257	85676.8688504	22360.5460136	9117.38673592	57644.9509121	14850.4024142	40636.4402973	69730.9549148	205147.006243	31295.9541276	3786.74062488	6677.89138498	32308.4070929	8948.87322913	3393.3765189	11697.2790423	17783.1870979	1780.47601493	827.684130691	2847.46506459	4400.86386582	675.098324717	4752.95228845	28606.3830613	46322.9472375	11061.0074604	132.554251395	4189.85453332	5584.43099975	2847.34559125	47000.6620172	181175.90781	498287.147607	177873.06577	2230.84924821	32283.5773057	100558.074572	20684.8911259
Methane (CH4) CO2EQ IPCC categories 1 to 4 and 6 to 7 (excl land use, land use change and forestry)	53342.0786048	80126.7071863	9252.52776344	489.585998777	94.6064042623	1599.68705721	572.994271657	25626.4700729	159856.994312	154211.100563	8164.33259285	749.484139452	174.68535955	237.252309305	179.184109716	30044.1447065	166174.001421	80979.1901142	12195.2347736	263.909387994	19.5748046422	247.182001253	84.3882674676	12274.0531722	25709.0442723	46098.013686	309.654892712	6.99127217978	0.886658585063	81.7568868411	33.7153545288	2150.06531176	125140.44642	165300.029721	29859.9550597	773.887909267	71.3369228815	2522.30879405	1267.73809839	19138.8413087	219285.063885	357430.043784	91903.6972452	1660.26966382	251.187744079	2411.31167697	570.359210376	26250.6535983
Nitrous Oxide (N2O) CO2EQ IPCC categories 1 to 4 and 6 to 7 (excl land use, land use change and forestry)	42048.1764271	503.189441087	2181.71772955	119.084877205	14.8750680632	248.472131626	522.906572809	365.217994061	110058.67422	765.209025988	5482.16311384	241.862765943	7.81612951112	76.7344942662	391.055220381	71.6254556757	98318.6087751	241.090340488	5453.10187957	168.692142174	36.3811252442	163.729234357	684.256347442	267.700743573	17921.736459	40.5595572494	348.141215196	2.56430275322	0.231669427831	32.4996307816	95.4718469558	80.3595040277	82870.8849588	455.107602107	11906.7977028	252.674247713	21.9095971431	1254.79151078	248.914071106	1705.29749411	95904.2308068	667.626486193	18541.9765274	693.796787997	103.207449421	928.281045996	1106.90241651	1108.19653176
