region	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Asia	Asia	Asia	Asia	Asia	Asia	Asia	Asia	America	America	America	America	America	America	America	America	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Other	Other	Other	Other	Other	Other	Other	Other
sector	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other
stressor																																																
PM2.5 - non combustion - Mining of sub-bituminous coal - air	292.76865289	22579.9834478	794.322210414	122.271495612	33.2928821295	821.384452686	85.238113002	558.550694413	0	683243.802187	15.3078488732	0.520071667324	0.332591851706	8.66474273657	0	114.966207602	0.0828803811242	1904143.91471	278.193541997	0	0	9.16219060305	0	166.407600683	0	159500.518196	0	0	0	493.604138396	119.390653766	5130.21256577	0	0	0	0	0	0	0	0	1444.87172278	31381.0586091	5065.61377049	1075.24546703	377.90706431	4183.13143088	2302.77093186	2603.91409824
PM2.5 - non combustion - Molybdenum ores and concentrates - air	0.0105459403607	23.6579018189	98.6510729281	1.14111062397	0.775764089459	1.91815782977	0.858978392211	4.59341675967	0	215.871666667	0	0	0	0	0	0	0.0447725608015	547.627971593	65.0166690174	0.933424681188	0.552921835778	18.3997681906	9.02662975318	11.4535066835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00227289294894	49.1433557055	3.4922170895	0.265005411199	0.0957772371291	0.256890066093	0.115043489715	1.30074901201
PM2.5 - non combustion - N- fertilizer production - air	27094.6673782	43868.3328106	922651.263777	7573.82939431	2541.0069702	32626.2188083	4463.44505606	42634.9575705	57307.3288732	0.240219686991	2663580.78007	35.4369398286	55.5823422225	4596.0556113	0	1291.16526245	16643.2319669	8703.70391704	305522.769407	5185.08303259	1606.92698631	6542.87297701	372.457605671	10544.1008999	0	0	0	0	0	0	0	0	7472.94161596	2564.55818211	8173.5459844	613.966797005	163.487213113	1286.12348936	77.2084468755	1591.30542542	29148.0985815	14828.6660134	121126.219296	6480.71313354	1775.17772669	8887.92433316	190.356874824	12478.7246377
PM2.5 - non combustion - Nickel ores and concentrates - air	0.00371687665422	168.460102593	38.269680137	0.0237291283388	0.00101058680483	1.78903692248	0.169447141094	4.96048406188	0	31495.2725952	0	0	0	0	0	0	0.047729760541	2121.07766233	151.703597883	2.19591425333	0.583028231311	1.63213706775	1.12795951849	54.4614160967	0	1191.82323519	0.141591010413	0.0394437194183	0	7.2306607734	0	8.46523533044	0.00040415472387	293.803161842	6.38645778409	0.836721652	0.0792190313317	0.771517139942	0.168359734595	7.10664893585	0.209961994737	54466.9879368	2997.92035531	288.760804477	34.1884222536	70.1961950604	0.803913364543	647.185769082
PM2.5 - non combustion - Nickel, unwrought - air	0.918239677062	347.289456516	104408.5463	161.91486542	126.229516975	748.279597889	73.8433943838	1570.11576335	0	0	77559.8860898	0	0	0	0	0	73.3709928576	2283.30606933	92056.0872479	9131.43393673	92.698549447	1315.3033616	254.62137007	1800.99106464	3.59632907127	0	71794.5306651	62.1849811606	0	2916.46458225	0.866073870774	2079.28192958	12.5938315952	196.361016613	18585.4901262	92.3970450745	25.7584655653	137.489256036	31.9349005787	434.995238955	15.230570483	381.783246063	54487.9109357	399.396989802	153.16836334	2870.16607654	140.957637956	802.4805786
PM2.5 - non combustion - Oil refinery - air	31676.7807248	5107885.22477	54835338.8365	64338.5842231	132142.273742	216516.417249	315923.016716	780896.448897	2.66217453128	900108.781325	24029824.583	22120.8901335	1037.10210037	11858.1568145	499.57068543	852.502696571	12135.2700504	6476664.09454	67411269.1712	393929.272531	116559.771552	192138.609987	112607.901757	535357.07153	56.8772106802	0	1754021.38555	0.0107615560613	0	229.371799648	0	10476.4940275	1401.80240634	12201040.8322	24647479.7808	415371.681418	30318.491503	373537.560012	41330.8448505	1099807.27061	1805.75399473	26217327.6053	77027396.0638	2050829.26098	42298.4494621	523849.396441	43620.0466006	1641831.9065
PM2.5 - non combustion - Pig iron production, blast furnace - air	604481.710134	725578.397067	158133367.671	370462.828615	199421.480476	2471371.23562	324578.999284	2102787.58561	1.08913869579	2302.27827474	540604287.709	2978.34803012	1949.3959678	12792.6461565	1.61387931153e-05	132634.842081	18365.5915308	1039355.45233	131926229.531	253650.045422	17539.2353664	339435.017721	32565.6870189	331375.97176	93.7646782987	0	6710917.58912	0	0	78932.3226964	22.5805637545	187867.98835	19461.8836256	912000.266177	26450378.7858	61203.3761093	29991.1105612	146242.369232	24197.6346598	294088.192006	1927.19789797	1680663.77788	68057799.2213	86181.5597002	50091.6090129	340924.048596	31302.2333157	353229.755931
PM2.5 - non combustion - Platinum ores and concentrates - air	4.99142912476e-08	0.00332287513284	0.000476666881542	2.03905632438e-08	4.00202074455e-11	6.06614489852e-07	9.03278181997e-07	0.000272394550252	0	0.003586625	0	0	0	0	0	0	7.42992349939e-07	6.30049050047	0.582913256317	0.000322060484547	1.64403973477e-05	0.0085241724654	1.6545962983e-05	0.0195922417089	0	0.00109513442681	8.67113215264e-07	2.42079382872e-07	0	6.31189276895e-05	0	7.5335170481e-05	5.84930391339e-06	0.554809824065	0.00197457217766	0.000383586015793	0.000126858730256	0.00538461194717	0.00012048614975	0.0344701515223	0	0	0	0	0	0	0	0
PM2.5 - non combustion - Primary aluminium production - air	534731.390219	156580.076984	51659308.1882	147070.020803	41560.8022516	1769570.63918	72488.7707839	490470.027777	0.0193474057269	36.8775168538	16655766.8903	415.032064461	631.692607258	4815.45096744	0.00437109359879	747.053941771	10161.2926275	114465.816172	20835061.9645	33633.4684783	5303.76157585	77472.1942752	15154.8210492	114744.551799	106.455699398	0	2276229.01642	1695.62195564	0	86117.6788027	25.6368362897	59268.7395394	17039.4440912	183096.937027	4280808.06348	24695.0769978	8716.21401771	29505.6923136	14822.1802818	98625.3424841	7402.10235217	286014.738623	11107914.5923	31008.617173	12222.0173822	208260.968461	23193.8311537	122599.45612
PM2.5 - non combustion - Production of coke oven coke - air	173362.479653	448300.964029	65284808.0218	1118767.40644	414534.357836	1810893.35141	946935.866459	3578292.50031	1.17536736494	3601.97741879	975450514.935	2180.28573028	2174.13514123	267674.884059	0	6262.62020663	25643.4493562	682589.35306	47257072.7011	215497.919389	83520.0576988	726911.86591	167285.763592	820106.966423	117.246163718	0	1755237.04334	0	0	97203.1829713	28.235413621	38567.6427384	3886.13415547	897059.592652	5025401.16783	323136.650881	62347.6918987	683035.165626	309319.179599	4137731.0294	4646.17971244	919381.67616	6407454.69523	334658.05267	135810.351276	1171830.91603	287043.10334	433717.269802
PM2.5 - non combustion - Production of gascoke - air	0	0	0	0	0	0	0	0	0	0	6459766.72961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PM2.5 - non combustion - Refined copper; unwrought, not alloyed - air	13.3235952812	4474.97740012	506876.976868	2060.81442766	739.929667106	3755.94916901	413.262930086	9679.67440635	0.00144277610431	3.33531851875	1305375.861	70.8057265808	74.4879574025	961.538995748	0.00149686951208	97.5194176682	474.901050958	7534.15789114	817536.997606	38006.2595401	39.9046798365	6543.48733866	527.722293569	3635.21088893	0	0	251779.955281	303.457668007	0	445.807348532	0	8354.16075716	769.274133004	5675.14869055	114926.12538	1367.6077757	446.549628437	3713.68287501	940.729619981	5065.26422062	153.460166387	3405.09211538	243565.534388	1288.78826313	535.753655568	6806.15885699	727.650915032	2917.86977217
PM2.5 - non combustion - Refined lead, unwrought - air	31.1263655474	1240.85331866	353913.049157	1783.13296198	987.598295598	5779.80222501	352.508512788	5385.59106572	0.00027995847111	0.718925190619	1461153.18212	3.33221596613	4.36183196074	69.9112630328	2.21583631229e-05	18.887894444	408.03964088	5756.78612667	527095.51608	42378.6808465	117.070712189	2607.72694606	872.486668942	3275.92698124	3.60821087867	0	103734.0237	133.731761972	0	3030.90720903	0.868935267137	3488.58536245	156.549673871	8503.06551701	47732.5495935	705.631450463	221.67789266	923.263823082	214.057632398	2436.73917431	16.5327024406	5854.38052639	100575.383427	966.28696081	423.674539234	4185.68041467	581.472751419	1896.91574944
PM2.5 - non combustion - Secondary aluminium production - air	6350.25221065	5213.18614154	1998346.56151	6356.03549493	4434.57004317	34868.1892105	1671.20557748	23631.3461745	2.50595790206e-05	0.0591493911481	1454602.23296	33.9443346185	55.3652433672	359.472376379	0.000392482555715	105.87199102	1080.42328234	12105.5262669	2026425.3243	2200.39574962	563.93475469	8230.9407111	1565.85465565	9452.61056374	2.61156311652	0	55840.2770133	41.5968687815	0	2112.63234295	0.628920916932	1453.97620812	1811.75887646	19468.2114707	455166.962367	2625.76200937	926.771908236	3137.26197104	1576.00309905	10486.5709663	804.268343621	30757.1210817	1207745.92433	3381.50388029	1331.50551487	22853.745767	2539.02054163	13284.4473011
PM2.5 - non combustion - Semi-chemical wood pulp, pulp of fibers other than wood - air	3618.00701269	1109.20310837	4635850.24174	36501.868784	2714.28371722	60535.7504305	11279.0789649	86058.1358878	0.00278013288205	1.94184886185	86030859.5464	13012.4890092	12372.8460624	11675.8945955	0	44.0884075058	16275.6385432	18087.7853279	5739319.80948	112984.10246	3831.18709574	70385.4570874	7038.16648072	75340.2873294	0	0	1094074.07093	4660.07731603	0	5773.906446	0	8489.89256844	1546.21882549	2101.85799075	730132.010455	7887.72730807	2428.20822306	31103.6543571	1290.99982376	25486.8118845	4300.68002007	8827.48344854	1706109.50826	41820.2959525	11950.5502214	715311.151079	13210.3949454	122974.259704
PM2.5 - non combustion - Silver ores and concentrates - air	5.52143216221e-06	0.751651309837	0.0215964276042	0.00287942778202	0.000292443910664	0.0097852886628	0.000302669676286	0.0182345989189	2.04941783437e-09	26.8868859376	0.00427259074219	0.000832096426665	0.000532965686387	0.00321727073169	0	0.0218552911334	0.00246380028658	58.0090936422	2.19722727602	0.229017171254	0.0532066407145	0.4728636064	0.0541490040449	0.711076465986	0	12.0925940715	0.00957475892419	0.00267306701213	0	0.696966100323	0	0.831859188825	0.000235582168658	0.823863302637	0.0795364085511	0.0154528873742	0.00511054519812	0.0233071888008	0.00484667833115	0.0490562426349	0.00655306104939	7.2209505281	0.795388401429	0.124947476712	0.0460297761172	0.173965869598	0.00632246011443	0.29504522524
PM2.5 - non combustion - Steel production: basic oxygen furnace - air	3373984.53893	1920852.89132	327223882.838	1090590.32477	491061.034334	8263679.74294	1227333.57787	4701380.26892	2.86767060572	5920.44842445	247076204.589	110814.313059	173970.25089	629570.562162	0.00316470077519	105062.020698	107657.25333	6041366.88345	516988385.853	323631.592753	102798.111833	1914539.35658	185273.073248	1588389.56344	18.5142003055	0	1325096.77134	0	0	15585.4940207	4.45862011097	37095.2647672	114083.607503	5346053.97973	155049464.367	358768.044875	175804.878483	857258.083174	141844.104514	1723915.45	11246.7833906	9833153.21197	396068407.69	501058.441119	291893.988602	1984292.92688	182491.755545	2061092.78084
PM2.5 - non combustion - Steel production: electric arc furnace - air	467823.391143	294696.769498	56366896.4976	177104.10052	93485.3759826	1249143.36536	178301.294782	812707.330789	5.27233971938	11148.4708108	356021137.554	11851.3298488	5228.8012031	45334.9903931	3.11118335268e-07	170457.920326	23696.0725756	1330655.38496	124321125.683	91598.6094295	22626.8082269	422719.212034	40878.2831483	355858.482597	4.25355018412	0	304434.732404	0	0	3580.69373063	1.02434693808	8522.46209272	25110.5555777	1176701.79368	34127411.2684	78967.2164781	38695.8150129	188688.166626	31220.8243385	379445.177669	2452.1207079	2155632.56673	85838210.6206	108366.106787	63439.5926093	430166.822044	39703.1817756	449240.312781
PM2.5 - non combustion - Steel production: open hearth furnace - air	1021098.26664	957695.838006	150097024.86	441189.112701	166942.865639	2845689.64351	424105.43719	1784714.38796	0.0958189470419	184.589086827	20419666.5107	13341.198555	21616.6199659	76905.8700735	0.000397991079736	6160.01888435	659.72420093	37972.7840644	13138740.3362	23310.6046623	630.224659302	13110.9613016	1238.46220022	16264.4038131	9.33875647331	0	668392.684904	0	0	7861.48636041	2.24897466466	18711.2399271	699.104932286	32760.6462249	950143.913388	2198.53242028	1077.33319762	5253.28193334	869.221400442	10564.1627251	69.7728430082	60575.3090283	2475954.60912	3140.5311683	1818.20890252	12400.1119604	1135.25262809	12791.6103477
PM2.5 - non combustion - Tin ores and concentrates - air	0.0766181572457	297.800459629	54.6998474708	0.0126050135039	0.00160020629881	6.07434520989	0.168367411253	15.8289524869	0	1231.72300874	0	0	0	0	0	0	1.14454127643	184.877887842	41.8911353144	6.04052122584	1.24337507919	7.7380951784	3.82848898735	8.22057554309	0	9.44267847364	0.000853799697737	0.000237847273063	0	0.0436011860123	0	0.044405689558	0.000177977907739	30.92892058	3.0203583134	0.517846541933	0.165936715901	0.31569810484	0.142767879578	1.81270125752	0.0193854598772	16.2513069331	1.58010272444	0.177099208729	0.0592747977896	0.0639075284255	0.011758900791	0.577974709124
PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air	6.92322200065	565.262815463	602293.211406	2121.02049642	984.596900016	4481.12002558	95.4837239144	11297.4095237	3.02678147859e-05	0.106729491809	1288653.70083	107.451180041	117.022680798	1285.12958917	0.00242274265639	5.98331081969	703.48798761	12785.5772119	964514.297679	32513.1170836	72.7866854426	11808.1548648	944.838006222	6524.46480549	0	0	203487.459382	245.253160934	0	360.299550556	0	6751.79620969	396.388848495	2924.27050121	49603.9866978	704.696087056	230.096509706	1913.57334836	484.735824085	2486.30013782	161.768329532	4874.46880405	294364.201024	1465.70996268	656.176773801	7604.04733654	794.430823892	3584.26367142
PM2.5 - non combustion - Zinc ores and concentrates - air	1.75557657184	13106.1310529	619.290003048	42.8257909466	15.3704363487	331.657123388	21.8391444391	105.096268467	2.43442997714e-05	17975.3681299	37.7180344292	0.423539898131	0.278724115267	2.1204934787	0	11.2044475926	39.4744351203	13947.5864677	1428.91290338	208.47966832	42.9619048823	266.762048904	132.029192583	290.316370595	0	6254.90674763	0.565563839266	0.157551961272	0	28.8817789734	0	29.4146886422	0.00771158865685	1423.06066716	130.818370809	22.4289880208	7.1870569981	13.7363587637	6.18743725203	79.0806767586	10.3726743285	8695.92597458	845.909949881	94.7566721303	31.7183514198	34.2141465458	6.30329013734	309.330096509
PM2.5 - non combustion - Zinc, unwrought, not alloyed - air	23.1361730456	3152.1006833	636222.368083	2317.34230831	885.359495611	5596.88020049	414.090850701	19899.7745801	0.000850993509301	2.19050435701	1914896.99679	22.0077147853	32.6504371525	337.100724457	0.00017745574832	57.8413848996	515.712930808	6475.00219162	459665.288503	78777.1322231	111.360543395	2624.33336449	853.606706096	3262.78475258	8.91463762753	0	256290.793978	330.404800984	0	7488.32048892	2.14683766797	8619.08446725	1797.62157274	97638.6192948	307381.200905	8102.59316669	2545.47296197	10601.6124126	2457.97137927	22093.2012182	24.9341211427	8577.28422815	159617.566168	1555.76933736	671.739809763	6878.034926	944.761939227	2938.70132466
Pb - non combustion - Agglomeration plant - pellets - air	148.087867049	109.068676956	37477.6453722	113.522206688	68.1694328835	563.564492043	67.2381217185	594.504879615	0.000201613679489	0.42332589248	24193.0646031	2.63114697708	3.7710055591	14.3865243082	6.60492300747e-08	14.9054508444	1.5978641027	92.4794797993	22160.5443214	68.6462419102	1.52657413675	32.5428201195	3.05849909713	43.0126290949	0.00337156071568	0	241.309057101	0	0	2.83822355314	0.000811944786394	6.75529784506	1.69324495561	79.3468854263	2301.2659676	5.32488580536	2.60932074447	12.7235450978	2.10527015851	25.5865956862	0.169631879625	146.953302958	6033.5218432	7.65907115127	4.42589457415	30.2139599559	2.76233720753	31.1026973661
Pb - non combustion - Agglomeration plant - sinter - air	26254.7072224	37420.1485453	8407933.43798	20732.0800783	8429.25735729	100822.134437	15147.4083475	108072.672255	0.0699984126268	146.347133152	42924387.328	1370.68929149	2058.86726641	7657.32801773	3.67937350979e-05	8706.92518346	1221.91403319	68795.0353038	6421569.50112	8818.48893493	1166.8294868	22062.6985079	2127.73151519	19590.3253272	6.63776015898	0	475077.206168	0	0	5587.75262025	1.59851629821	13299.4926325	1294.85340423	60677.9216256	1759817.48081	4072.03133213	1995.39224228	9729.91275079	1609.93613035	19566.5077384	127.517162921	111556.636252	4487698.7657	5676.00120801	3308.36491791	22483.9464299	2068.6201611	23368.0909806
Pb - non combustion - Glass production - air	0.00103522985526	1.37779206078	128.354028112	0.00759767479147	0.000648369111499	25.8768159941	0.425631812669	4.2843197275	0	0	2669.54998715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.85297534909	8.16886082736	154.318459613	1.68584269427	0.688896639207	4.78853887918	0.789682617327	6.94266681577	0	0	0	0	0	0	0	0
Pb - non combustion - Nickel, unwrought - air	0.0418971613187	15.846017927	4763.92146482	7.38780234168	5.75956209258	34.1422744056	3.36930398905	71.6407655532	0	0	3538.87894473	0	0	0	0	0	3.34774939557	104.181996396	4200.30721188	416.646296469	4.22962128212	60.0142626165	11.6177866013	82.1750737349	0.164092211455	0	3275.81905707	2.83735744857	0	133.071560874	0.0395169557407	94.8728448651	0.574627526068	8.95950087464	848.013103181	4.21586433212	1.17529944967	6.27331804934	1.45711595204	19.8478307512	0.694935847842	17.4198900883	2486.15786426	18.2235646422	6.98871959913	130.959066706	6.43157232704	36.6153403046
Pb - non combustion - Pig iron production, blast furnace - air	13.6527796878	16.3962355136	3576.58877065	8.38398022344	4.50780459347	55.844902312	7.33224388913	47.5640942267	2.45992000519e-05	0.0519990741995	12219.3167379	0.0672687319813	0.0440289024508	0.288933689726	3.64509499091e-10	2.99568000553	0.414803791184	23.4747996705	2979.67533877	5.72891977363	0.396139776508	7.66645234244	0.735526019697	7.48443137066	0.00211776157453	0	151.572251492	0	0	1.78275916932	0.000510002818954	4.24317145893	0.439564557338	20.5983655543	597.406153795	1.38233459025	0.677376840367	3.30301853265	0.546525853946	6.64225253961	0.0435275386095	37.9593385599	1537.14804608	1.94648986034	1.13136510143	7.70008347546	0.706989754733	7.97801920368
Pb - non combustion - Production of coke oven coke - air	2484.96568126	6694.39056446	1002567.05097	16271.2546763	5999.19653068	26855.6066879	14325.6221033	54433.6393146	0.020845385916	63.8818224796	12186105.9691	38.6678231935	38.558741211	4747.27002355	0	111.068878503	315.798194807	8409.34573733	640881.671588	2710.33059841	1028.54663135	8952.21663508	2062.79744481	10327.9824237	2.07938522269	0	31129.4958783	0	0	1723.91876936	0.500760962901	684.005206147	47.8576081567	11047.2579589	61887.6421397	3979.41671602	767.809676401	8411.55451819	3809.25503352	50956.0149856	58.2439287092	11489.0249593	80175.2904391	4180.7473028	1699.36796147	14694.9380712	3588.03724909	5424.99154986
Pb - non combustion - Production of gascoke - air	0	0	0	0	0	0	0	0	0	0	79551.8045858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pb - non combustion - Refined copper; unwrought, not alloyed - air	0.607924962064	204.182910753	23127.6288741	94.0302152922	33.7612862978	171.375308833	18.8562355574	441.661246237	6.58305502357e-05	0.152182901175	59561.2936316	3.2307022044	3.39871391485	43.8728094914	6.82987078293e-05	4.4495863943	21.6686410308	343.7662698	37302.3300216	1734.1380762	1.82075862136	298.56425448	24.0787526585	165.866299231	0	0	11488.1393897	13.8460743829	0	20.3411624057	0	381.181111718	35.1002066824	258.943962166	5243.81437122	62.4007925499	20.375030928	169.446795197	42.9233256091	231.116338658	7.00203389999	155.366509668	11113.3342861	58.8044397502	24.4452052064	310.549350803	33.2010351245	133.135676453
Pb - non combustion - Refined lead, unwrought - air	1.42022436101	56.6172786512	16148.2372018	81.3602496463	45.0618353166	263.719061876	16.0841514426	245.732114734	1.27738601584e-05	0.0328029004191	66669.053965	0.152041338846	0.199020344981	3.18988989308	1.01103506798e-06	0.861811115618	18.6179089027	262.668890326	24050.1542454	1933.64158864	5.3416669273	118.984573705	39.8095569494	149.473002126	0.164634350957	0	4733.14455233	6.10187225051	0	138.293314318	0.0396475146655	159.176114206	7.14300100989	387.975292911	2177.92628704	32.1963376776	10.1146516117	42.1264015286	9.76695668913	111.182795547	0.754349129635	267.121897978	4589.02307251	44.0894482003	19.3312933	190.982955696	26.5312622371	86.5518961417
Pb - non combustion - Steel production: basic oxygen furnace - air	490981.208873	282221.534671	47944434.8002	159139.285212	71545.634197	1204466.07533	178935.009605	685614.622231	0.426183595459	881.554302515	35560298.3827	15247.3882988	23852.1167642	86486.0438379	0.00043329144824	15718.7976107	16071.6899614	901896.202218	77212233.9254	48459.557427	15346.2914503	285822.812133	27659.3288411	237168.317578	2.82550886069	0	202227.080127	0	0	2378.55001713	0.680443682262	5661.22206522	17031.0528345	798089.486973	23146670.0376	53558.9438421	26245.1568593	127976.385274	21175.2984597	257355.949321	1678.99258073	1467952.46443	59127841.5326	74801.5647388	43575.8961456	296228.980307	27243.5807822	307693.313399
Pb - non combustion - Steel production: electric arc furnace - air	58489.6731798	37260.739443	7132688.0011	22345.1089367	11728.3713826	156964.615575	22376.1380614	103141.125453	0.659103492621	1393.68778816	44840109.4144	1481.63171171	653.789058893	5667.87897742	4.12675328293e-08	21316.5202746	2981.13294921	167414.959294	15727478.3815	11728.9671249	2846.61462581	53194.3220542	5143.76827081	44832.2803008	0.564201790656	0	40381.0026272	0	0	474.952387337	0.135872001434	1130.44119979	3159.0848807	148037.3795	4293468.88093	9934.63242481	4868.20627189	23738.3013097	3927.79975838	47736.8778291	308.508028254	271198.972926	10799851.7638	13634.366991	7981.6306515	54121.954023	4995.21754089	56520.2378109
Pb - non combustion - Steel production: open hearth furnace - air	495319.482561	464563.913466	72808424.7314	214014.210207	80981.4690086	1379951.42497	205700.293392	865710.757256	0.0464803367326	89.5414025907	9905274.52752	6471.61569188	10485.8987294	37305.8862374	0.000193059514572	2988.13294096	320.02233332	18420.0290694	6373406.2408	11307.6253454	305.712547306	6359.93104679	600.759472648	7889.61879993	4.53009095741	0	324227.285136	0	0	3813.48934143	1.09094394108	9076.54236813	339.125336543	15891.699033	460900.588038	1066.47516345	522.598205702	2548.28842041	421.646288477	5124.51718476	33.8457615931	29384.1755532	1201048.51404	1523.42465371	881.985918705	6015.10867332	550.694054327	6205.01867998
Pb - non combustion - Unrefined copper; copper anodes for electrolytic refining - air	0.315890672395	25.7916401987	27481.2518669	96.7772795258	44.9248885497	204.463184602	4.35670237748	515.474773222	1.38105066741e-06	0.00486982086215	58798.2999824	4.90274983378	5.33947536558	58.637502885	0.000110544166675	0.273004690273	32.0985364051	583.376436874	44008.5656649	1483.49863926	3.32108879417	538.778906646	43.1107818096	297.696300108	0	0	9284.66404258	11.190336798	0	16.4396385495	0	308.068908429	18.0863100836	133.427726975	2263.31565129	32.1536592	10.4987737155	87.31194401	22.1173790744	113.444148149	7.38111624662	222.410783294	13431.1604311	66.8769693655	29.9398346993	346.955164205	36.2480485397	163.541695052
Pb - non combustion - Zinc, unwrought, not alloyed - air	1.05565028239	143.823093382	29029.3611309	105.73499158	40.3969143779	255.372751254	18.894011668	907.980875384	3.8828873584e-05	0.0999476680301	87372.3390392	1.00416133135	1.48976423768	15.3811295526	8.09689703029e-06	2.63916915657	23.530793099	295.439434973	20973.4682852	3594.41908189	5.08112507846	119.742286326	38.9481077343	148.873352505	0.406754380265	0	11693.9585689	15.0756099884	0	341.674814723	0.0979552575945	393.268970363	82.0213315811	4455.02528994	14025.0961512	369.702662045	116.144067812	483.727153799	112.151572151	1008.06188037	1.13768651252	391.361721738	7282.98186857	70.9861711821	30.6499401811	313.828890266	43.1073110479	134.086172208
SOx - non combustion - Agglomeration plant - sinter - air	3043090.8362	3471685.25594	708684880.78	1867730.52336	867689.475825	10058836.2063	1521419.2415	8276736.83677	3.99990929296	8362.69332296	4019947394.34	78325.1023707	117649.558081	437561.601013	0.00210249914845	497538.581912	126660.117497	7119597.32505	634608930.659	651608.627833	120946.797853	2269988.25088	219285.550812	1950967.64394	379.300580514	0	27147268.9238	0	0	319300.149729	91.3437884693	759971.00757	134220.804302	6289699.99022	182417652.012	422095.133513	206836.658715	1008574.956	166881.379455	2028208.28785	13163.3559413	11543254.1131	462047388.283	583863.104216	341043.713923	2315196.92277	213339.991816	2411923.07241
SOx - non combustion - Bricks production - air	6853329.62604	27364813.7131	3239183.24016	204378.933912	73329.3294571	2712065.89998	7135979.79108	1424335.26725	1.95266608148	2441304016.76	1484942.4432	906.94656197	1393.03667579	8545.23418574	0	47601.3383733	620694.115059	236878856.978	17888951.1289	417010.577714	104019.626733	20010018.8181	287751.535172	5926357.84037	0	1415582.02215	0	1691.94292759	0	27976.3451178	0	194671.187471	77821.0924368	68502803.7146	9549790.89973	582126.134257	142265.366436	1147687.81889	316534.301197	6422752.71564	338165.491411	176556627.89	25974548.1089	807692.48984	280238.972671	2385321.53239	541846.507504	10805355.5621
SOx - non combustion - Cement production - air	310610.738296	2827928.9534	176827144.564	396856.524988	70574.5853615	5605327.7383	761524.476223	4141806.30819	74.3238278293	22022.6833571	1196683623.22	13956.744609	19228.0649096	595164.795099	0	287848.617294	830290.386836	6542655.93305	586566451.349	396270.492327	94966.8134121	6206086.90901	484479.514828	4325628.72514	0	0	7920983.03514	0	0	7127.13748861	0	271906.042374	2530977.33854	12970886.4361	132105352.487	649012.105774	255135.562143	5134109.77223	579472.981218	4996591.61803	7877259.82003	30473538.8412	323899472.172	1929837.66175	506745.50359	20765630.8734	2876203.06019	11277575.7887
SOx - non combustion - Chemical wood pulp, dissolving grades - air	1505.29306012	868.674574825	5041524.66224	54484.0682472	4155.81359244	35598.4491064	907.829288975	47231.7142303	0.00271625562602	1.89723229775	4164980.33442	7433.54892063	12088.5634438	11407.6253652	0	43.0754176186	220.117676085	244.625810614	8101634.73609	500315.66736	51.814372623	2436.31265378	2111.56469145	36281.1693275	0	0	0	0	0	0	0	0	3669.12986085	4987.64456233	6579210.3745	18717.335039	5762.06365665	73808.0180516	3063.50299559	90854.6406661	1902.75873826	5130.90253995	607713.618523	22349.3585437	5636.1205685	412006.520148	6784.24526427	57463.4268599
SOx - non combustion - Chemical wood pulp, soda and sulphate, other than dissolving grades - air	160122.948711	114049.434049	94437119.5222	543570.233109	59490.4564666	2239029.90869	166017.30594	2125410.23149	0.014766843821	10.3142475858	203456917.958	45626.9453627	65719.1196161	62017.2197793	0	234.178240959	654693.802802	727588.102253	354451954.796	6316163.60267	154110.970349	2881327.80021	290273.669713	3270673.85262	0	0	5616925.00833	23924.6185542	0	29642.9651099	0	43586.7105826	18162.1928112	24688.8405835	14793682.4068	92650.808443	28522.2151004	365349.689355	15164.3398282	338339.418289	37890.5500532	105496.070587	11702835.6904	455482.111244	113180.426457	8463468.88131	137645.071979	1152580.88877
SOx - non combustion - Chemical wood pulp, sulphite, other than dissolving grades - air	8679.06177604	9118.50817668	19588735.5364	72152.8185381	10533.7748344	338627.220057	34525.3322487	380419.762257	0.000327548472549	0.228783894729	470077.921845	894.47940239	1457.73853292	1375.62541168	0	5.19438859519	3631.9416554	4036.32587514	6258778.05933	177771.658003	854.93714828	16290.1590571	2187.30981068	27929.7939256	0	0	538193.894184	2292.3723581	0	2840.28410635	0	4176.32449577	0	0	0	0	0	0	0	0	3095.11136049	5201.49169953	1366106.20086	26482.4032722	8272.78167156	425024.172643	8624.35103093	85630.6061505
